corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,103387,40,2629,1,1,0.9959825610748856,0.039813717112198575,0.7414330244064331,0.6852607451052883,400,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,103387,41,2199,1,1,0.8139453039202117,1.295995886806172,0.7414330244064331,0.6852607451052883,145,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,103387,42,1876,1,1,0.9808267145447805,0.20377524669976274,0.7414330244064331,0.6852607451052883,433,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,103387,43,2517,0,0,0.0007300471782889762,1.6708335912252374,0.7414330244064331,0.6852607451052883,10,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,103387,44,2041,0,1,0.008750373777497015,0.1859844826744852,0.7414330244064331,0.6852607451052883,428,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,0,1444,0,0,0.0005631739008881349,0.362779028898469,0.744169294834137,0.682460300321372,27,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,1,1525,0,0,0.0016624997951233131,1.9905860170379641,0.744169294834137,0.682460300321372,312,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,2,395,1,1,0.1507886705140575,4.193254508283901,0.744169294834137,0.682460300321372,271,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,3,1278,0,1,0.14028433976322233,3.5882413820463563,0.744169294834137,0.682460300321372,191,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,4,1866,0,0,0.01426188257528018,3.590777503485627,0.744169294834137,0.682460300321372,75,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,5,1787,1,1,0.5398952460327763,2.9913477482340975,0.744169294834137,0.682460300321372,176,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,6,436,0,0,0.012577744775591246,3.1848104181098504,0.744169294834137,0.682460300321372,50,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,7,229,1,1,0.9464444263039629,0.3405396349588279,0.744169294834137,0.682460300321372,413,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,8,473,0,1,0.03264958887152072,1.7472823468486722,0.744169294834137,0.682460300321372,206,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,9,1604,1,1,0.2512592687062416,3.9070889631438956,0.744169294834137,0.682460300321372,426,1,1
