corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
ebg,gemma-2,gemma-2-9b-it,roberta,95617,0,938,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,482,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,1,1484,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,80,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,2,349,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,392,0,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,3,2009,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,108,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,4,779,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,100,0,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,5,1326,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,330,0,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,6,1530,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,155,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,7,455,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,379,1,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,8,2056,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,233,0,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,9,311,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,295,1,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,10,1444,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,27,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,11,284,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,256,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,12,390,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,277,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,13,2296,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,480,0,0
ebg,gemma-2,gemma-2-9b-it,roberta,95617,14,545,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,223,0,1
ebg,gemma-2,gemma-2-9b-it,roberta,95617,15,1826,0.37777777777777777,0.6444444444444445,0.3174772560596466,2.1708147525787354,0.6736675500869751,0.7857825512428365,364,0,1
