corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,binary_acc1,binary_acc5,true_class_confidence,entropy,bertscore,pinc,sample_id
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,0,2198,0,1,0.21979122169604046,3.680641786700721,0.7364005446434021,0.7471955202906118,475
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,1,1524,0,0,1.6288412401256266e-05,0.013048521027909763,0.7460290193557739,0.733061762077616,205
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,2,2132,0,1,0.06833334036105226,3.185654974176007,0.7005873322486877,0.6858525296825635,171
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,3,346,0,1,0.011251031492986546,1.622594361615731,0.807669460773468,0.6185176748769403,180
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,4,805,0,0,0.036578071662110065,4.366423823930482,0.8059656620025635,0.6570028244839416,443
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,5,481,0,1,0.12305573792526671,1.459960047377541,0.8435761332511902,0.48462171960357886,238
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,6,832,0,0,7.116994146036539e-05,1.58169530660681,0.8073410987854004,0.6547431408354341,90
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,7,1296,0,1,0.37736983942961716,0.9810478608451206,0.7184990048408508,0.7138897012183764,393
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,8,898,0,0,0.01760051342810222,2.062271241550872,0.7887812852859497,0.6628075279997735,340
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,9,1017,0,0,0.0060076957026768,2.43128772750923,0.8029643297195435,0.6138871009140243,274
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,10,1828,0,1,0.06013108751623331,4.389952697037738,0.8037897348403931,0.6336734171694313,253
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,11,300,0,0,0.0004236150281521697,2.324004054223134,0.8073955178260803,0.6310686646118204,22
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,12,2072,1,1,0.28143448021136314,3.9951335900052998,0.6815563440322876,0.7662594136542227,129
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,13,1664,0,1,0.02669743795284997,1.728347741839321,0.8081149458885193,0.5808901021710547,19
ebg,llama-3.1,llama-3.1-8b-instruct,logreg,103387,14,1733,0,1,0.22804371781486038,3.1354658228320424,0.778689980506897,0.6737020785252794,247
