corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,0,1030,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,399,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,1,1167,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,148,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,2,1326,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,330,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,3,311,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,295,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,4,1492,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,29,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,5,1692,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,240,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,6,230,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,228,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,7,1084,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,375,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,8,2231,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,365,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,9,955,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,431,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,10,500,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,485,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,11,1651,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,306,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,12,1828,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,253,1,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,13,240,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,91,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,14,2585,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,197,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,15,344,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,1,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,16,1097,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,15,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,17,1415,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,187,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,18,731,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,440,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,19,781,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,300,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,101089,20,1641,0.047619047619047616,0.38095238095238093,0.04444882754545667,1.0484936187874339,0.803866446018219,0.6805601858438617,445,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,0,938,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,482,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,1,1484,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,80,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,2,349,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,392,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,3,2009,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,108,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,4,779,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,100,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,5,1326,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,330,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,6,1530,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,155,0,0
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,7,455,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,379,0,1
rj,gpt-4o,gpt-4o-2024-08-06,logreg,95617,8,2056,0.09523809523809523,0.38095238095238093,0.09920993663529802,0.7761585778735451,0.8091925382614136,0.6795449743840487,233,1,1
