corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,10,1828,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,253,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,11,300,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,22,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,12,2072,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,129,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,13,1664,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,19,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,14,1733,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,247,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,15,436,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,50,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,16,2132,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,171,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,17,691,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,215,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,18,1484,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,80,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,19,422,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,304,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,103387,20,981,0.047619047619047616,0.38095238095238093,0.05630195140838623,1.927032232284546,0.7412508726119995,0.7076871111390481,61,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,0,1444,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,27,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,1,1525,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,312,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,2,395,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,271,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,3,1278,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,191,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,4,1866,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,75,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,5,1787,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,176,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,6,436,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,50,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,7,229,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,413,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,8,473,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,206,0,1
