corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,binary_acc1,binary_acc5,true_class_confidence,entropy,bertscore,pinc,sample_id
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,0,1030,0,1,0.19053854048830943,0.9326515950579698,0.768187403678894,0.6737883781619302,399
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,1,1167,0,0,0.00014097524897332156,0.09438292573581132,0.6800554990768433,0.8480498954409389,148
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,2,1326,0,0,0.0013012187125965018,2.0587332552020743,0.7983587384223938,0.72142550230466,330
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,3,311,0,1,0.020952055789025283,1.0932861670627219,0.8770257830619812,0.6888512163306,295
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,4,1492,0,0,0.0028129072415261883,0.5390714754421682,0.837782084941864,0.5495075448659033,29
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,5,1692,0,0,0.00016682234714640394,0.8032142297515509,0.8395697474479675,0.6870213541234826,240
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,6,230,0,0,0.00017427037520033036,1.0254742082409667,0.813284695148468,0.6150549302047866,228
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,7,1084,0,1,2.4558261589108523e-05,0.002149355948228481,0.8075894117355347,0.6801201363497207,375
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,8,2231,0,1,0.1015609903507574,0.713147130709042,0.767477810382843,0.719681164946862,365
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,9,955,0,0,1.860153688749972e-05,0.0048255740600092,0.7876945734024048,0.6761611340723949,431
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,10,500,0,1,0.09482520564060559,1.7660509520738825,0.8943166136741638,0.4549723506611767,485
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,11,1651,0,0,0.0003752461433959589,1.2370063041384154,0.7667813897132874,0.736651826898836,306
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,12,1828,1,1,0.39350065917910915,2.0484976551359266,0.8370537161827087,0.6527538285866933,253
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,13,240,0,0,4.522058830389759e-05,0.8284875449384465,0.7657699584960938,0.7239538787911617,91
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,14,2585,0,1,0.0007445408136936372,0.42878275966505625,0.8080798983573914,0.6896753905528767,197
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,15,344,0,0,0.013771654856863798,1.2381840457173037,0.8384809494018555,0.689299200100564,1
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,16,1097,0,0,0.0005431213009004095,1.8626249311357586,0.774311363697052,0.7620888254430634,15
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,17,1415,0,0,0.0039760749012166955,1.322464345613763,0.84343022108078,0.6583224303933641,187
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,18,731,0,1,0.10753330146133244,1.513165579049777,0.7764630317687988,0.6879991776067473,440
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,19,781,0,0,0.0003551766912510861,2.3240057847421447,0.7618063688278198,0.7276870086988443,300
rj,gpt-4o,gpt-4o-2024-08-06,roberta,101089,20,1641,0,0,6.423652590607846e-05,0.18216023872865195,0.8376753330230713,0.6486987281864915,445
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,0,938,0,0,3.4224913350781607e-06,0.023802332799892714,0.7515572309494019,0.7610627448466213,482
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,1,1484,0,0,3.6187886199548556e-05,1.7947609937110338,0.810753583908081,0.6945755070109876,80
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,2,349,0,0,3.783319135589068e-05,1.4590642550579982,0.8575514554977417,0.591719489561307,392
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,3,2009,0,1,0.03018116022972631,1.9169071633680683,0.8808667063713074,0.5992654339743337,108
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,4,779,0,0,0.0007532441174468509,0.17113461698500784,0.8157152533531189,0.5677374547891594,100
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,5,1326,0,0,3.9976258478295864e-08,0.005847830757615554,0.8733843564987183,0.5926271291000673,330
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,6,1530,0,0,4.1681848051224556e-09,0.0004055310323004311,0.8245401382446289,0.5891641705183727,155
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,7,455,0,1,2.7294779001568587e-05,0.009819760938592393,0.8344182372093201,0.7163245449644955,379
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,8,2056,1,1,0.9526175408322249,0.3392599797079832,0.7097344398498535,0.7464367472230066,233
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,9,311,0,0,0.015113463420680897,2.7042127691028237,0.7884907126426697,0.7488594229020058,295
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,10,1444,0,1,0.004061366523079479,0.31907983533837675,0.7821390628814697,0.6955367522013827,27
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,11,284,0,0,5.2956373273586187e-05,1.210172510961047,0.7714246511459351,0.7783871769639359,256
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,12,390,0,1,0.044605168908721356,1.186003107472554,0.8009395599365234,0.7182170718432511,277
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,13,2296,0,0,0.0027335036598246645,1.6492458580209746,0.7955021262168884,0.7450440512729839,480
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,14,545,0,1,0.01013823840124052,0.7464377490088643,0.8255956768989563,0.663590876263609,223
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,15,1826,0,1,0.0451286418683549,0.7698584242666859,0.8256087899208069,0.6735941902803992,364
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,16,2629,0,0,3.9503810557184385e-05,0.9628301670034514,0.7979995012283325,0.6880333103222309,400
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,17,231,0,0,0.00019666331798234106,0.4863745905120493,0.8313570618629456,0.6688446341579125,186
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,18,1644,1,1,0.9776109041081847,0.16095814353149088,0.8287335634231567,0.6186556093794057,313
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,19,539,0,0,1.3379302839456638e-08,0.0009375964051457049,0.7476335167884827,0.7749663524162238,463
rj,gpt-4o,gpt-4o-2024-08-06,roberta,95617,20,1542,0,0,7.151789832230932e-05,0.38221698460524467,0.8391003608703613,0.637801792073329,243
rj,gpt-4o,gpt-4o-2024-08-06,roberta,93187,0,814,0,0,9.433093328542087e-07,0.009047477458218963,0.7913668751716614,0.7305517726180409,229
rj,gpt-4o,gpt-4o-2024-08-06,roberta,93187,1,1280,0,0,0.00013404944691333714,0.9357217080671529,0.769278347492218,0.7001669481345876,315
rj,gpt-4o,gpt-4o-2024-08-06,roberta,93187,2,1764,0,0,1.3206158559998971e-06,0.024057913416995032,0.8423516750335693,0.6018286812680468,298
rj,gpt-4o,gpt-4o-2024-08-06,roberta,93187,3,538,0,0,7.439036172319136e-05,0.5162756858577568,0.8179200887680054,0.7362482578443676,89
